payment_id,order_id,payment_date,amount,method
643,643,2/18/2024,3286.56,PayPal
644,644,10/10/2024,206.22,Credit Card
645,645,8/1/2024,1152.15,Credit Card
646,646,3/3/2024,128.07,Bank Transfer
647,647,11/27/2024,1735.2,Credit Card
648,648,5/15/2024,259.2,Credit Card
649,649,8/15/2024,500.5,Credit Card
650,650,12/5/2024,131.3,Credit Card
651,651,7/8/2024,691.2,Credit Card
652,652,2/17/2024,562.24,PayPal
653,653,5/15/2024,400.4,Bank Transfer
654,654,12/4/2024,303.93,Bank Transfer
655,655,7/1/2024,858.97,Credit Card
656,656,8/23/2024,457.25,Credit Card
657,657,8/25/2024,303.1,PayPal
658,658,8/5/2024,3697.38,Bank Transfer
659,659,11/24/2024,1091.94,PayPal
660,660,3/18/2023,3265.29,Bank Transfer
661,661,9/28/2023,1718.3,Bank Transfer
662,662,1/16/2024,1289.04,Credit Card
663,663,10/21/2024,919.32,Bank Transfer
664,664,1/24/2024,726.57,Bank Transfer
665,665,4/30/2024,2369.44,Bank Transfer
666,666,10/1/2024,17.95,PayPal
667,667,8/8/2024,1437.15,Credit Card
668,668,10/25/2024,859.15,Credit Card
669,669,9/28/2023,259.8,PayPal
670,670,12/3/2024,267.68,PayPal
671,671,6/8/2023,1405.6,Bank Transfer
672,672,3/30/2024,2277.72,Credit Card
673,673,5/6/2024,152.96,Bank Transfer
674,674,12/31/2023,759.24,Bank Transfer
675,675,4/22/2024,112.36,PayPal
676,676,10/11/2024,898.88,Credit Card
677,677,8/25/2024,766.71,Bank Transfer
678,678,6/8/2024,1754.1,PayPal
679,679,11/23/2024,372.4,Credit Card
680,680,10/1/2024,1489.84,Credit Card
681,681,10/8/2024,84,PayPal
682,682,10/29/2024,32.4,PayPal
683,683,2/7/2024,3690.6,PayPal
684,684,11/6/2024,3098.06,Bank Transfer
685,685,11/30/2024,433.4,Bank Transfer
686,686,10/14/2023,118.17,PayPal
687,687,10/11/2024,352.5,Bank Transfer
688,688,10/21/2024,3466.82,Credit Card
689,689,11/9/2024,3664.64,Bank Transfer
690,690,8/3/2024,1916,Bank Transfer
691,691,12/3/2024,1348.5,Bank Transfer
692,692,10/8/2023,1684.56,Bank Transfer
693,693,7/10/2024,1421.28,Credit Card
694,694,9/3/2024,1272.7,PayPal
695,695,10/28/2024,848.84,Credit Card
696,696,1/22/2024,1001.65,PayPal
697,697,11/14/2024,2581.2,PayPal
698,698,7/3/2023,2916.32,Credit Card
699,699,10/6/2024,200.2,Bank Transfer
700,700,11/4/2024,1658.16,PayPal
701,701,12/2/2024,92.84,PayPal
702,702,10/21/2024,1686.72,PayPal
703,703,7/13/2023,1658.16,PayPal
704,704,7/7/2024,687.32,Bank Transfer
705,705,9/30/2024,618.56,Bank Transfer
706,706,10/18/2024,2688.35,Credit Card
707,707,9/8/2024,117.17,PayPal
708,708,9/10/2024,1127.91,Bank Transfer
709,709,8/1/2024,240.84,Credit Card
710,710,11/26/2024,43.3,Credit Card
711,711,8/7/2024,58.76,Bank Transfer
712,712,10/19/2024,1094.32,PayPal
713,713,6/6/2024,558.69,Bank Transfer
714,714,10/24/2024,947.52,Bank Transfer
715,715,4/23/2024,70.5,PayPal
716,716,2/15/2024,715.38,Credit Card
717,717,8/18/2023,1684.56,PayPal
718,718,8/3/2023,379.62,PayPal
719,719,5/10/2024,997.68,PayPal
720,720,10/31/2024,1967.84,PayPal
721,721,4/17/2024,1558.48,Credit Card
722,722,8/27/2024,1232.46,Bank Transfer
723,723,8/21/2024,2257.43,Credit Card
724,724,9/26/2024,901.62,Bank Transfer
725,725,3/12/2024,2272.25,PayPal
726,726,12/6/2024,618.96,PayPal
727,727,6/23/2024,1643.28,Bank Transfer
728,728,3/8/2024,277.81,Bank Transfer
729,729,5/18/2023,264.42,Credit Card
730,730,7/1/2024,860.4,PayPal
731,731,9/19/2024,1887.9,Credit Card
732,732,4/25/2024,2735.8,Credit Card
733,733,10/13/2024,46.42,PayPal
734,734,5/4/2023,117.52,PayPal
735,735,5/1/2024,1666.86,Credit Card
736,736,6/12/2024,281.12,PayPal
737,737,5/21/2024,644.52,Bank Transfer
738,738,11/14/2024,1389.05,PayPal
739,739,1/19/2023,547.71,Credit Card
740,740,10/26/2023,281.12,Bank Transfer
741,741,3/12/2024,2613.24,Credit Card
742,742,2/21/2024,1485.78,Credit Card
743,743,11/7/2024,3358.89,Credit Card
744,744,10/24/2023,464.2,PayPal
745,745,6/6/2024,202.62,PayPal
746,746,9/6/2024,4311.45,PayPal
747,747,6/26/2024,266.73,Bank Transfer
748,748,10/4/2024,837.95,PayPal
749,749,9/24/2024,1337.37,PayPal
750,750,11/29/2024,2272.25,Bank Transfer
751,751,7/14/2024,3321.54,PayPal
752,752,10/25/2024,657.18,PayPal
753,753,2/10/2024,254.54,Credit Card
754,754,8/19/2024,738.12,Credit Card
755,755,9/1/2024,1634.08,Bank Transfer
756,756,5/21/2024,3900.6,Bank Transfer
757,757,10/1/2024,2100.96,PayPal
758,758,9/30/2024,1419.4,Credit Card
759,759,4/28/2024,1137.9,Bank Transfer
760,760,3/20/2024,967.47,PayPal
761,761,10/20/2024,612.88,PayPal
762,762,10/30/2024,476.92,PayPal
763,763,7/15/2023,176.25,Bank Transfer
764,764,11/14/2024,953.36,Credit Card
765,765,6/25/2024,1867.11,Bank Transfer
766,766,11/2/2024,371.36,Bank Transfer
767,767,2/18/2024,3697.38,Bank Transfer
768,768,11/21/2024,471.48,Credit Card
769,769,5/29/2023,2902.41,PayPal
770,770,7/23/2024,937.36,Bank Transfer
771,771,10/27/2024,412.44,PayPal
772,772,11/15/2024,1684.56,Credit Card
773,773,5/27/2024,2395.25,Credit Card
774,774,9/6/2024,2145.08,Credit Card
775,775,10/12/2024,267.68,Credit Card
776,776,4/29/2024,3036.96,Credit Card
777,777,5/27/2024,1887.9,Credit Card
778,778,12/6/2024,2547.86,PayPal
779,779,10/3/2024,3416.58,Credit Card
780,780,5/8/2024,146.22,PayPal
781,781,1/3/2024,2384.6,PayPal
782,782,11/3/2023,1829,Credit Card
783,783,9/3/2023,43.3,PayPal
784,784,10/23/2023,116.34,Bank Transfer
785,785,2/21/2023,259.2,PayPal
786,786,8/7/2024,1832.32,PayPal
787,787,1/5/2024,645.84,Bank Transfer
788,788,4/14/2024,410.82,Credit Card
789,789,11/23/2024,644.52,PayPal
790,790,5/29/2024,1802.97,Bank Transfer
791,791,4/20/2024,3234.24,Bank Transfer
792,792,2/3/2023,1268.48,Bank Transfer
793,793,11/22/2024,1866.05,PayPal
794,794,4/2/2024,3200.75,PayPal
795,795,6/7/2024,392.9,Bank Transfer
796,796,4/11/2024,1870.44,PayPal
797,797,5/31/2024,4090.05,PayPal
798,798,12/4/2024,194.4,Bank Transfer
799,799,11/30/2024,109.53,Credit Card
800,800,11/1/2024,356.58,Credit Card
801,801,10/21/2024,3630.42,Bank Transfer
802,802,2/20/2024,351.51,PayPal
803,803,8/26/2024,2187.24,Bank Transfer
804,804,12/1/2024,3740.88,Credit Card
805,805,8/15/2024,410.82,Credit Card
806,806,12/7/2023,912.85,Credit Card
807,807,10/26/2024,2167,Credit Card
808,808,9/28/2024,2655.48,PayPal
809,809,5/13/2024,1678.86,Bank Transfer
810,810,7/13/2024,243.7,Credit Card
811,811,3/24/2024,700.32,Credit Card
812,812,11/6/2024,417.78,PayPal
813,813,12/6/2024,1770.32,Bank Transfer
814,814,2/1/2024,2805.66,Bank Transfer
815,815,4/7/2024,900.9,Credit Card
816,816,12/1/2024,1173.69,PayPal
817,817,4/2/2024,1634.8,PayPal
818,818,12/7/2023,743.5,PayPal
819,819,10/3/2024,463.92,Bank Transfer
820,820,11/10/2024,935.22,Bank Transfer
821,821,4/28/2024,200.33,Credit Card
822,822,4/20/2024,3732.1,Bank Transfer
823,823,3/30/2024,1754.3,PayPal
824,824,2/17/2024,1476.24,PayPal
825,825,12/3/2023,2400.57,Credit Card
826,826,2/1/2024,80.73,PayPal
827,827,10/31/2024,966.78,Credit Card
828,828,2/16/2024,1446,Credit Card
829,829,11/28/2024,2806.88,Bank Transfer
830,830,4/28/2024,785.8,PayPal
831,831,11/21/2024,216.5,PayPal
832,832,9/14/2024,3630.42,PayPal
833,833,5/30/2024,2892,PayPal
834,834,8/26/2023,1104.39,Credit Card
835,835,3/27/2024,1078.8,Bank Transfer
836,836,8/25/2024,375.97,Bank Transfer
837,837,3/29/2024,746.64,PayPal
838,838,12/3/2024,2122.29,PayPal
839,839,11/23/2024,550.06,Credit Card
840,840,5/23/2023,430.2,PayPal
841,841,8/22/2024,1104.39,Bank Transfer
842,842,11/14/2024,38.24,PayPal
843,843,5/28/2023,930.72,PayPal
844,844,6/23/2024,892.2,Bank Transfer
845,845,5/17/2023,424.52,Credit Card
846,846,8/17/2024,3639.8,Bank Transfer
847,847,6/24/2024,1225.76,Credit Card
848,848,10/20/2024,3796.2,Bank Transfer
849,849,9/2/2024,1054.53,PayPal
850,850,12/6/2024,484.38,Credit Card
851,851,10/18/2024,324.94,Bank Transfer
852,852,12/2/2024,2622.96,Bank Transfer
853,853,10/13/2024,226.8,PayPal
854,854,3/26/2024,113.79,Credit Card
855,855,3/28/2024,103.11,PayPal
856,856,5/17/2024,837.95,Credit Card
857,857,10/23/2024,361.26,PayPal
858,858,9/13/2023,1995.36,Bank Transfer
859,859,7/30/2024,277.81,PayPal
860,860,10/25/2023,3645.4,Credit Card
861,861,2/18/2024,3456.45,Credit Card
862,862,7/2/2023,653.32,PayPal
863,863,4/29/2024,3390.1,PayPal
864,864,2/21/2024,319.62,Bank Transfer
865,865,4/26/2023,618.66,Bank Transfer
866,866,12/15/2023,931.15,Bank Transfer
867,867,11/30/2024,2902.41,Credit Card
868,868,3/25/2024,4554.1,Credit Card
869,869,10/7/2024,1021.75,Bank Transfer
870,870,6/18/2024,1665.64,PayPal
871,871,7/8/2024,129.6,PayPal
872,872,11/7/2024,1054.53,Credit Card
873,873,4/13/2024,235.81,Bank Transfer
874,874,7/31/2023,1030.98,Bank Transfer
875,875,8/11/2024,539.8,Bank Transfer
876,876,11/28/2024,341.18,Bank Transfer
877,877,11/25/2023,801.32,Credit Card
878,878,12/28/2023,168.85,Bank Transfer
879,879,12/5/2024,305.92,Credit Card
880,880,11/11/2024,26.26,Credit Card
881,881,3/20/2023,2024.4,PayPal
882,882,8/21/2024,1489.84,Bank Transfer
883,883,11/13/2023,303.93,PayPal
884,884,7/9/2023,214.09,Credit Card
885,885,8/24/2024,1399.05,Credit Card
886,886,8/6/2024,910.32,Bank Transfer
887,887,8/19/2024,3448.8,Bank Transfer
888,888,11/23/2024,46.42,PayPal
889,889,5/18/2024,657.18,Credit Card
890,890,8/28/2024,613.55,Credit Card
891,891,8/15/2024,392.9,Bank Transfer
892,892,9/1/2024,1052.46,Credit Card
893,893,11/18/2024,1263.42,PayPal
894,894,6/16/2024,840,Credit Card
895,895,4/22/2023,381.81,Bank Transfer
896,896,10/4/2023,2214.36,PayPal
897,897,8/30/2024,1011.24,Credit Card
898,898,10/19/2024,919.32,Credit Card
899,899,7/28/2024,1070.45,PayPal
900,900,11/12/2024,4554.1,Bank Transfer
901,901,12/16/2023,655.74,PayPal
902,902,9/2/2024,1822.7,Bank Transfer
903,903,8/11/2024,3448.8,Bank Transfer
904,904,11/13/2024,230.4,PayPal
905,905,12/3/2024,955.17,Credit Card
906,906,11/9/2024,3369.12,Bank Transfer
907,907,11/30/2024,1695.05,Credit Card
908,908,6/16/2023,1421.28,Credit Card
909,909,11/15/2023,2667.3,Bank Transfer
910,910,3/25/2024,1119.63,Bank Transfer
911,911,8/23/2024,86.6,Credit Card
912,912,7/26/2024,303.93,Bank Transfer
913,913,10/30/2024,2979.2,Credit Card
914,914,7/12/2024,1916.2,PayPal
915,915,12/6/2024,751.94,Bank Transfer
916,916,11/23/2024,33.77,Credit Card
917,917,6/3/2024,1678.86,PayPal
918,918,6/27/2024,2462.22,Credit Card
919,919,5/24/2024,2579.92,Credit Card
920,920,11/24/2023,565.11,PayPal
921,921,6/13/2024,317.25,Credit Card
922,922,7/5/2024,2914.87,PayPal
923,923,7/16/2024,2667.3,Bank Transfer
924,924,12/5/2024,834.55,Bank Transfer
925,925,9/24/2024,721.77,Bank Transfer
926,926,4/22/2023,70.5,Credit Card
927,927,11/22/2024,2146.14,Bank Transfer
928,928,11/3/2024,392.9,Credit Card
929,929,11/11/2024,309.28,PayPal
930,930,6/21/2024,1867.11,Credit Card
931,931,6/1/2024,1634.76,Bank Transfer
932,932,7/12/2024,2188.64,Credit Card
933,933,10/31/2024,335.18,Credit Card
934,934,6/20/2024,837.95,Bank Transfer
935,935,11/27/2023,916.16,Credit Card
936,936,10/30/2024,3778.4,Credit Card
937,937,8/19/2024,1753.29,PayPal
938,938,4/16/2023,2916.32,Bank Transfer
939,939,8/12/2024,1446,Bank Transfer
940,940,6/16/2024,592.36,PayPal
941,941,3/29/2024,175.41,Credit Card
942,942,10/6/2024,1030.98,Bank Transfer
943,943,5/20/2023,2233.28,PayPal
944,944,4/16/2024,550.06,Credit Card
945,945,3/20/2024,1665.64,Credit Card
946,946,8/2/2024,636.63,Credit Card
947,947,5/20/2024,2257.43,Credit Card
948,948,3/16/2024,1138.86,Credit Card
949,949,12/4/2024,1405.6,Credit Card
950,950,6/19/2023,2875.74,Bank Transfer
951,951,10/7/2024,455.16,Bank Transfer
952,952,7/3/2023,182.57,PayPal
953,953,11/5/2024,252,PayPal
954,954,8/29/2024,2833.8,PayPal
955,955,9/14/2024,3007.76,Bank Transfer
956,956,8/10/2024,3900.6,Credit Card
957,957,7/19/2024,2483.95,Credit Card
958,958,7/19/2024,1430.04,PayPal
959,959,7/21/2024,400.4,Bank Transfer
960,960,6/22/2024,2748.48,Credit Card
961,961,11/13/2024,235.04,Bank Transfer
962,962,1/30/2024,3351.6,Bank Transfer
963,963,11/23/2024,3187.87,PayPal
964,964,7/1/2023,2612.47,Credit Card
965,965,11/11/2024,1202.81,PayPal
966,966,3/17/2024,2369.44,Credit Card
967,967,7/21/2024,173.2,PayPal
968,968,11/14/2024,1227.87,PayPal
969,969,11/9/2024,113.79,Bank Transfer
970,970,4/3/2024,1643.28,Bank Transfer
971,971,10/11/2024,843.36,Bank Transfer
972,972,11/23/2024,91.32,Credit Card
973,973,9/17/2024,539.4,Credit Card
974,974,12/6/2024,309.33,Credit Card
975,975,9/7/2024,816.65,Credit Card
976,976,10/23/2024,1618.2,PayPal
977,977,11/23/2024,3358.89,Credit Card
978,978,8/21/2024,319.62,Credit Card
979,979,11/7/2024,309.28,Bank Transfer
980,980,11/25/2024,892.2,Credit Card
981,981,12/1/2024,1399.05,Bank Transfer
982,982,8/2/2024,1895.04,PayPal
983,983,12/3/2024,3733.2,Credit Card
984,984,4/14/2023,2384.6,Bank Transfer
985,985,9/26/2024,3747.69,Bank Transfer
986,986,10/29/2024,1389.05,Credit Card
987,987,11/24/2024,228.3,Bank Transfer
988,988,7/23/2023,219.06,PayPal
989,989,7/7/2023,3900.6,Credit Card
990,990,11/30/2024,657.18,Bank Transfer
991,991,12/20/2023,555.62,Credit Card
992,992,9/21/2024,1061.3,Credit Card
993,993,8/21/2024,2892,PayPal
994,994,9/20/2024,3353.35,Bank Transfer
995,995,11/7/2023,2500.29,PayPal
996,996,11/10/2024,1492.84,PayPal
997,997,11/25/2024,707.43,Bank Transfer
998,998,11/17/2024,3778.4,Credit Card
999,999,11/15/2024,912.87,Bank Transfer
1000,1000,12/3/2024,53.85,Bank Transfer
1001,1001,9/11/2023,2530.08,PayPal
1002,1002,11/23/2024,1675.9,Bank Transfer
1003,1003,10/6/2024,458.08,PayPal
1004,1004,8/12/2024,3383.73,Credit Card
1005,1005,8/21/2024,502.77,Bank Transfer
1006,1006,3/13/2024,490.84,Credit Card
1007,1007,11/17/2024,824.88,PayPal
1008,1008,11/9/2024,866.8,Credit Card
1009,1009,7/26/2024,322.49,Credit Card
1010,1010,8/1/2024,2748.48,Bank Transfer
1011,1011,5/18/2024,2122.1,Bank Transfer
1012,1012,3/12/2024,1109.92,Bank Transfer
1013,1013,6/29/2024,375.97,PayPal
1014,1014,6/13/2024,300.3,Credit Card
1015,1015,8/25/2024,194.96,Bank Transfer
1016,1016,6/30/2024,314.32,Credit Card
1017,1017,10/14/2023,2724.6,Bank Transfer
1018,1018,11/15/2024,389.7,PayPal
1019,1019,7/5/2024,372.4,Bank Transfer
1020,1020,12/1/2024,168.85,Bank Transfer
1021,1021,5/29/2023,930.72,PayPal
1022,1022,10/23/2024,667.64,PayPal
1023,1023,11/6/2024,300.3,Credit Card
1024,1024,12/5/2024,270.16,PayPal
1025,1025,11/23/2024,502.77,PayPal
1026,1026,8/23/2024,547.71,Credit Card
1027,1027,9/22/2024,816.65,Bank Transfer
1028,1028,9/14/2023,182.64,Bank Transfer
1029,1029,4/2/2024,105.04,Bank Transfer
1030,1030,6/18/2024,2239.26,Credit Card
1031,1031,6/18/2024,1508.31,Credit Card
1032,1032,11/13/2024,533.46,PayPal
1033,1033,3/3/2024,424.42,Bank Transfer
1034,1034,3/27/2024,91.91,PayPal
1035,1035,9/29/2024,1117.2,PayPal
1036,1036,11/30/2024,2034.06,Credit Card
1037,1037,1/22/2024,1137.9,Credit Card
1038,1038,10/7/2024,3098.06,PayPal
1039,1039,8/3/2024,4554.1,PayPal
1040,1040,8/11/2024,2313.6,Credit Card
1041,1041,10/28/2024,365.14,Bank Transfer
1042,1042,4/29/2024,1083.78,Credit Card
1043,1043,9/22/2023,292.44,PayPal
1044,1044,1/5/2024,70.5,PayPal
1045,1045,7/9/2024,751.94,Credit Card
1046,1046,6/29/2024,652.05,Credit Card
1047,1047,2/28/2024,3036.96,PayPal
1048,1048,4/30/2024,3664.64,Bank Transfer
1049,1049,11/24/2024,2369.44,Bank Transfer
1050,1050,11/7/2024,365.14,Bank Transfer
1051,1051,8/18/2024,3187.87,PayPal
1052,1052,10/31/2023,438.12,Credit Card
1053,1053,7/27/2024,86.6,Bank Transfer
1054,1054,12/1/2024,2526.84,Bank Transfer
1055,1055,9/29/2023,2384.6,PayPal
1056,1056,12/6/2024,1532.8,Bank Transfer
1057,1057,10/12/2024,2073.6,PayPal
1058,1058,11/3/2024,212.21,Credit Card
1059,1059,11/4/2024,1611.3,Credit Card
1060,1060,6/23/2024,2682.4,PayPal
1061,1061,12/5/2024,526.23,Credit Card
1062,1062,10/23/2024,2911.84,Credit Card
1063,1063,8/16/2023,2452.14,Credit Card
1064,1064,10/27/2024,541.59,PayPal
1065,1065,11/25/2024,383.66,Credit Card
1066,1066,6/13/2024,26.26,Credit Card
1067,1067,10/4/2024,1427.04,PayPal
1068,1068,10/2/2023,382.4,Bank Transfer
1069,1069,11/22/2024,35.9,Bank Transfer
1070,1070,4/8/2024,1204.2,Credit Card
1071,1071,7/22/2024,800.19,Bank Transfer
1072,1072,2/3/2024,1502.19,Bank Transfer
1073,1073,1/27/2024,670.36,Credit Card
1074,1074,3/28/2024,392.9,Bank Transfer
1075,1075,10/4/2024,568.95,Bank Transfer
1076,1076,8/9/2024,289.2,PayPal
1077,1077,2/11/2024,361.26,Bank Transfer
1078,1078,1/26/2024,1430.45,Credit Card
1079,1079,7/18/2024,454.45,Credit Card
1080,1080,8/17/2024,1546.47,PayPal
1081,1081,7/20/2024,1770.32,PayPal
1082,1082,9/26/2024,2581.2,Bank Transfer
1083,1083,4/13/2023,1726.47,PayPal
1084,1084,9/3/2024,696.33,Credit Card
1085,1085,1/3/2024,1918.3,PayPal
1086,1086,1/17/2024,3467.2,PayPal
1087,1087,11/22/2024,2228.95,Bank Transfer
1088,1088,7/11/2024,1403.44,PayPal
1089,1089,8/15/2024,951.36,Credit Card
1090,1090,9/8/2024,2277.05,PayPal
1091,1091,10/7/2024,236.88,Bank Transfer
1092,1092,11/25/2024,1047.06,Credit Card
1093,1093,12/25/2023,194.4,Credit Card
1094,1094,11/24/2023,417.78,PayPal
1095,1095,6/2/2024,146.9,PayPal
1096,1096,12/21/2023,1437.15,Credit Card
1097,1097,11/19/2024,319.04,Credit Card
1098,1098,10/14/2024,198.1,PayPal
1099,1099,8/20/2024,3628.1,Credit Card
1100,1100,10/8/2024,1273.26,Bank Transfer
1101,1101,12/30/2023,1399.05,Credit Card
1102,1102,10/6/2024,3832,PayPal
1103,1103,9/13/2024,1337.37,Credit Card
1104,1104,10/7/2023,4311.45,Bank Transfer
1105,1105,10/22/2023,1558.48,Bank Transfer
1106,1106,11/29/2024,2657.34,PayPal
1107,1107,7/27/2023,2806.88,PayPal
1108,1108,8/26/2024,2239.26,Credit Card
1109,1109,5/17/2024,2295.09,Bank Transfer
1110,1110,8/26/2024,1335.28,PayPal
1111,1111,11/4/2023,2425.68,PayPal
1112,1112,11/14/2024,848.84,PayPal
1113,1113,7/26/2024,1546.47,PayPal
1114,1114,10/11/2024,1342.81,Credit Card
1115,1115,11/3/2024,701.26,Bank Transfer
1116,1116,5/21/2024,1926.81,Credit Card
1117,1117,9/25/2024,3051.09,PayPal
1118,1118,12/4/2024,944.6,PayPal
1119,1119,10/3/2024,65.65,Credit Card
1120,1120,3/25/2024,1641.48,PayPal
1121,1121,9/20/2024,1451.24,Credit Card
1122,1122,12/4/2024,4723,Bank Transfer
1123,1123,6/14/2023,136.98,Credit Card
1124,1124,12/6/2024,1920.25,PayPal
1125,1125,11/11/2024,725.62,Credit Card
1126,1126,3/16/2024,1889.2,Bank Transfer
1127,1127,11/15/2023,1289.96,Credit Card
1128,1128,12/3/2024,1895.04,PayPal
1129,1129,1/27/2024,1613.52,Credit Card
1130,1130,12/6/2024,667.64,Credit Card
1131,1131,7/8/2024,642.27,Credit Card
1132,1132,8/15/2024,1430.45,Credit Card
1133,1133,10/9/2024,65.65,Credit Card
1134,1134,9/23/2023,350.86,PayPal
1135,1135,12/15/2023,2146.14,PayPal
1136,1136,1/26/2024,555.62,PayPal
1137,1137,5/17/2024,1227.1,Credit Card
1138,1138,5/3/2024,837.95,Credit Card
1139,1139,9/9/2024,613.55,Credit Card
1140,1140,10/25/2024,1819.9,Bank Transfer
1141,1141,10/24/2024,3983.22,Bank Transfer
1142,1142,5/4/2023,4544.5,Credit Card
1143,1143,7/18/2024,327.87,Bank Transfer
1144,1144,3/13/2024,489.99,PayPal
1145,1145,11/9/2024,127.27,Bank Transfer
1146,1146,4/8/2024,696.33,Bank Transfer
1147,1147,4/9/2024,2290.4,PayPal
1148,1148,1/24/2024,809.1,Credit Card
1149,1149,2/22/2024,2313.6,Credit Card
1150,1150,9/25/2024,481.68,Credit Card
1151,1151,10/11/2024,1838.64,Credit Card
1152,1152,9/6/2024,1001.8,Credit Card
1153,1153,8/24/2024,1754.1,Credit Card
1154,1154,4/16/2023,821.64,PayPal
1155,1155,9/3/2024,2892,PayPal
1156,1156,3/7/2024,88.14,PayPal
1157,1157,12/5/2024,297.4,Credit Card
1158,1158,9/5/2023,1634.76,PayPal
1159,1159,10/28/2024,1712.72,Credit Card
1160,1160,9/19/2024,2757.96,Credit Card
1161,1161,6/18/2023,1867.11,PayPal
1162,1162,10/16/2024,1446,Credit Card
1163,1163,12/10/2023,386.85,PayPal
1164,1164,11/16/2024,4250.7,PayPal
1165,1165,10/16/2024,1327.74,Bank Transfer
1166,1166,8/14/2024,1633.3,Credit Card
1167,1167,8/18/2024,2606.8,Bank Transfer
1168,1168,10/7/2024,161.46,Credit Card
1169,1169,3/22/2024,613.05,Bank Transfer
1170,1170,4/9/2024,78.58,PayPal
1171,1171,12/29/2023,2239.92,Credit Card
1172,1172,10/30/2024,715.02,Credit Card
1173,1173,11/8/2024,2122.29,Bank Transfer
1174,1174,8/4/2024,2552.32,Credit Card
1175,1175,11/15/2024,182.57,Credit Card
1176,1176,8/10/2023,130.41,Credit Card
1177,1177,12/22/2023,644.98,Bank Transfer
1178,1178,11/16/2023,3548.5,PayPal
1179,1179,12/3/2024,29.38,PayPal
1180,1180,9/5/2023,1958.67,Credit Card
1181,1181,11/17/2023,318.39,PayPal
1182,1182,7/9/2024,974.05,PayPal
1183,1183,9/21/2024,236.39,Bank Transfer
1184,1184,11/17/2024,1678.86,PayPal
1185,1185,9/15/2024,1138.86,Bank Transfer
1186,1186,7/30/2024,866.8,Bank Transfer
1187,1187,3/1/2024,1290.6,Bank Transfer
1188,1188,10/7/2024,502.77,Bank Transfer
1189,1189,5/10/2024,211.5,PayPal
1190,1190,8/9/2024,565.11,PayPal
1191,1191,8/24/2024,1366.23,Credit Card
1192,1192,12/30/2023,1348.5,PayPal
1193,1193,12/2/2024,2105.7,Credit Card
1194,1194,11/12/2024,449.44,Credit Card
1195,1195,8/7/2024,371.36,Bank Transfer
1196,1196,8/12/2024,2145.08,PayPal
1197,1197,8/20/2024,235.74,PayPal
1198,1198,9/15/2024,4723,Bank Transfer
1199,1199,5/6/2024,1152.15,PayPal
1200,1200,11/19/2024,373.21,PayPal
1201,1201,11/21/2024,1402.31,Credit Card
1202,1202,8/9/2024,588,Bank Transfer
1203,1203,12/20/2023,237.72,PayPal
1204,1204,3/18/2024,1532.2,PayPal
1205,1205,5/6/2023,2034.06,PayPal
