order_id,customer_id,product_id,order_date,quantity,total_amount
701,1807,87,7/5/2024,2,92.84
702,1332,61,10/20/2024,6,1686.72
703,619,7,4/21/2023,7,1658.16
704,326,14,5/21/2023,4,687.32
705,1791,64,9/2/2024,4,618.56
706,1911,72,6/5/2023,7,2688.35
707,1796,95,6/18/2024,1,117.17
708,562,47,9/3/2024,7,1127.91
709,192,4,5/27/2024,2,240.84
710,1341,93,11/5/2024,1,43.3
711,739,23,8/4/2024,2,58.76
712,513,2,8/27/2024,4,1094.32
713,169,48,8/22/2023,3,558.69
714,762,7,10/19/2024,4,947.52
715,1361,20,10/2/2023,2,70.5
716,1851,45,10/14/2023,3,715.38
717,1329,86,2/10/2023,4,1684.56
718,339,37,3/28/2023,1,379.62
719,107,73,1/28/2024,4,997.68
720,812,61,9/27/2024,7,1967.84
721,1282,21,5/11/2023,8,1558.48
722,626,88,5/21/2024,3,1232.46
723,1487,98,2/16/2024,7,2257.43
724,1433,81,8/22/2024,9,901.62
725,1547,30,8/7/2023,5,2272.25
726,480,91,11/30/2023,8,618.96
727,880,88,5/30/2024,4,1643.28
728,1343,80,2/15/2023,1,277.81
729,187,23,3/9/2023,9,264.42
730,1442,5,10/2/2023,2,860.4
731,195,11,12/15/2022,7,1887.9
732,3,2,3/4/2024,10,2735.8
733,438,87,4/11/2024,1,46.42
734,977,23,2/3/2023,4,117.52
735,160,80,1/2/2024,6,1666.86
736,272,61,5/3/2024,1,281.12
737,1216,47,2/21/2023,4,644.52
738,464,80,5/30/2024,5,1389.05
739,1064,78,12/29/2022,3,547.71
740,1393,61,8/13/2023,1,281.12
741,912,35,10/20/2023,7,2613.24
742,20,83,2/12/2024,3,1485.78
743,17,59,10/30/2024,9,3358.89
744,1425,87,10/19/2023,10,464.2
745,704,89,5/4/2023,6,202.62
746,1674,84,6/26/2024,9,4311.45
747,247,85,4/27/2024,1,266.73
748,1762,43,6/16/2024,5,837.95
749,865,82,10/31/2023,3,1337.37
750,1422,30,10/5/2024,5,2272.25
751,271,77,5/5/2024,9,3321.54
752,979,55,6/18/2023,6,657.18
753,146,42,10/28/2023,2,254.54
754,469,77,3/10/2024,2,738.12
755,785,96,1/2/2024,7,1634.08
756,183,58,12/13/2023,9,3900.6
757,1497,96,6/27/2024,9,2100.96
758,1651,40,8/26/2024,4,1419.4
759,210,33,10/5/2023,10,1137.9
760,212,98,12/23/2022,3,967.47
761,642,22,9/19/2023,2,612.88
762,753,45,8/15/2024,2,476.92
763,1805,20,6/25/2023,5,176.25
764,613,50,9/29/2024,4,953.36
765,281,85,4/24/2024,7,1867.11
766,784,87,8/3/2024,8,371.36
767,1585,88,10/2/2023,9,3697.38
768,1666,79,11/3/2024,6,471.48
769,1543,98,4/25/2023,9,2902.41
770,1791,95,5/27/2024,8,937.36
771,273,34,10/16/2023,4,412.44
772,1314,86,8/13/2024,4,1684.56
773,1387,84,6/25/2023,5,2395.25
774,293,22,3/4/2024,7,2145.08
775,141,8,7/1/2024,7,267.68
776,1087,37,3/27/2024,8,3036.96
777,1154,11,6/29/2023,7,1887.9
778,18,52,10/6/2024,7,2547.86
779,1250,37,4/11/2024,9,3416.58
780,1332,15,7/19/2023,3,146.22
781,337,45,6/26/2023,10,2384.6
782,902,100,7/29/2023,4,1829
783,720,93,3/21/2023,1,43.3
784,1480,28,10/23/2023,1,116.34
785,437,57,12/17/2022,8,259.2
786,1287,38,7/7/2024,4,1832.32
787,1533,6,9/20/2023,8,645.84
788,311,88,6/10/2023,1,410.82
789,1884,47,11/10/2024,4,644.52
790,844,12,5/5/2024,9,1802.97
791,1262,25,4/5/2024,8,3234.24
792,1407,31,12/25/2022,8,1268.48
793,907,59,11/4/2024,5,1866.05
794,1762,100,3/16/2024,7,3200.75
795,445,79,6/28/2023,5,392.9
796,178,99,1/25/2023,4,1870.44
797,1837,30,3/26/2023,9,4090.05
798,206,57,9/23/2024,6,194.4
799,287,55,11/18/2024,1,109.53
800,1542,97,12/28/2023,9,356.58
801,253,51,11/10/2023,9,3630.42
802,1208,95,12/6/2023,3,351.51
803,1496,74,7/24/2024,6,2187.24
804,787,99,7/8/2023,8,3740.88
805,720,88,4/20/2024,1,410.82
806,1973,78,6/23/2023,5,912.85
807,880,58,8/4/2024,5,2167
808,645,49,9/22/2024,6,2655.48
809,1621,69,9/9/2023,6,1678.86
810,287,15,6/17/2024,5,243.7
811,508,96,11/23/2023,3,700.32
812,568,87,11/6/2024,9,417.78
813,1321,49,11/19/2024,4,1770.32
814,173,99,7/10/2023,6,2805.66
815,509,1,3/4/2024,9,900.9
816,1134,68,11/6/2024,9,1173.69
817,1231,41,4/9/2023,8,1634.8
818,1229,44,9/24/2023,5,743.5
819,1477,64,9/17/2024,3,463.92
820,1245,99,10/8/2024,2,935.22
821,584,12,9/26/2023,1,200.33
822,1596,59,2/8/2024,10,3732.1
823,1928,39,5/4/2023,5,1754.3
824,1415,77,1/15/2023,4,1476.24
825,55,85,3/14/2023,9,2400.57
826,1737,6,12/20/2023,1,80.73
827,1735,47,10/4/2023,6,966.78
828,1349,67,6/19/2023,5,1446
829,1794,39,4/3/2024,8,2806.88
830,618,79,3/31/2024,10,785.8
831,421,93,6/24/2024,5,216.5
832,1061,51,1/18/2023,9,3630.42
833,1243,67,5/29/2024,10,2892
834,1044,66,4/28/2023,9,1104.39
835,387,11,2/5/2024,4,1078.8
836,1532,36,8/26/2023,1,375.97
837,803,35,5/18/2023,2,746.64
838,606,76,11/17/2024,9,2122.29
839,1324,79,11/13/2024,7,550.06
840,112,5,1/22/2023,1,430.2
841,1606,66,5/1/2024,9,1104.39
842,1839,8,5/2/2024,1,38.24
843,1626,28,1/4/2023,8,930.72
844,1956,44,5/31/2023,6,892.2
845,491,65,4/24/2023,4,424.52
846,1014,52,5/4/2024,10,3639.8
847,791,22,8/21/2023,4,1225.76
848,231,37,10/14/2024,10,3796.2
849,494,95,11/1/2023,9,1054.53
850,1024,6,6/2/2024,6,484.38
851,1307,87,1/24/2024,7,324.94
852,1217,46,7/29/2024,8,2622.96
853,146,57,7/29/2024,7,226.8
854,1082,33,3/8/2024,1,113.79
855,1821,34,3/9/2024,1,103.11
856,25,43,11/26/2023,5,837.95
857,740,4,10/19/2024,3,361.26
858,1913,73,9/1/2023,8,1995.36
859,649,80,5/7/2023,1,277.81
860,271,74,8/27/2023,10,3645.4
861,793,72,12/6/2023,9,3456.45
862,1763,56,12/31/2022,4,653.32
863,1719,27,4/5/2024,10,3390.1
864,1165,24,2/21/2024,7,319.62
865,862,34,3/10/2023,6,618.66
866,749,48,5/24/2023,5,931.15
867,1119,98,11/14/2024,9,2902.41
868,1399,32,2/6/2024,10,4554.1
869,354,41,6/24/2024,5,1021.75
870,1563,19,1/5/2023,4,1665.64
871,965,57,2/5/2024,4,129.6
872,1955,95,5/14/2024,9,1054.53
873,1578,76,1/27/2023,1,235.81
874,150,14,7/12/2023,6,1030.98
875,35,13,8/3/2024,4,539.8
876,1203,15,11/27/2024,7,341.18
877,139,12,11/16/2023,4,801.32
878,29,89,11/10/2023,5,168.85
879,537,8,9/15/2024,8,305.92
880,442,90,7/15/2024,2,26.26
881,82,67,2/24/2023,7,2024.4
882,1890,48,11/6/2023,8,1489.84
883,124,89,3/22/2023,9,303.93
884,1943,10,5/26/2023,1,214.09
885,1617,69,6/18/2024,5,1399.05
886,816,33,8/5/2024,8,910.32
887,1038,53,3/12/2024,9,3448.8
888,587,87,10/29/2024,1,46.42
889,1288,55,4/4/2024,6,657.18
890,1460,66,12/16/2022,5,613.55
891,1027,79,1/3/2023,5,392.9
892,1572,71,1/6/2023,6,1052.46
893,851,86,3/3/2023,3,1263.42
894,868,94,6/1/2024,10,840
895,1438,42,2/2/2023,3,381.81
896,824,77,6/7/2023,6,2214.36
897,169,29,8/17/2024,9,1011.24
898,1312,22,2/3/2023,3,919.32
899,1099,10,2/15/2024,5,1070.45
900,1102,32,8/15/2024,10,4554.1
901,1262,46,7/22/2023,2,655.74
902,313,74,3/26/2024,5,1822.7
903,569,53,6/9/2024,9,3448.8
904,172,16,8/20/2024,1,230.4
905,635,65,8/21/2024,9,955.17
906,162,86,7/1/2024,8,3369.12
907,1048,27,4/3/2024,5,1695.05
908,1887,7,2/6/2023,6,1421.28
909,417,85,9/29/2023,10,2667.3
910,1996,59,12/18/2023,3,1119.63
911,1655,93,8/6/2023,2,86.6
912,319,89,12/3/2023,9,303.93
913,1099,26,1/10/2023,10,2979.2
914,670,84,2/17/2024,4,1916.2
915,801,36,12/6/2024,2,751.94
916,1202,89,10/20/2024,1,33.77
917,1300,69,11/12/2023,6,1678.86
918,1564,2,5/7/2024,9,2462.22
919,1710,98,12/26/2023,8,2579.92
920,1331,6,9/3/2023,7,565.11
921,1395,20,7/5/2023,9,317.25
922,1318,19,4/9/2024,7,2914.87
923,136,85,4/7/2023,10,2667.3
924,636,54,9/20/2023,5,834.55
925,1431,34,3/6/2023,7,721.77
926,896,20,12/29/2022,2,70.5
927,1495,45,9/28/2024,9,2146.14
928,1953,79,2/9/2024,5,392.9
929,1734,64,8/16/2023,2,309.28
930,489,85,12/13/2023,7,1867.11
931,119,18,1/6/2024,6,1634.76
932,501,2,8/3/2023,8,2188.64
933,177,43,12/29/2023,2,335.18
934,1894,43,6/13/2023,5,837.95
935,890,38,8/15/2023,2,916.16
936,238,70,5/3/2024,8,3778.4
937,929,21,1/26/2024,9,1753.29
938,1254,74,3/14/2023,8,2916.32
939,1247,67,4/8/2024,5,1446
940,113,62,3/18/2024,2,592.36
941,634,71,11/16/2023,1,175.41
942,1365,14,3/24/2024,6,1030.98
943,1519,92,4/3/2023,7,2233.28
944,1348,79,3/30/2023,7,550.06
945,1517,19,12/4/2023,4,1665.64
946,360,9,3/28/2024,3,636.63
947,245,98,5/19/2024,7,2257.43
948,26,37,12/18/2022,3,1138.86
949,1450,61,11/6/2024,5,1405.6
950,282,88,6/7/2023,7,2875.74
951,1437,33,6/24/2023,4,455.16
952,24,78,2/21/2023,1,182.57
953,336,94,10/26/2024,3,252
954,1017,70,2/1/2024,6,2833.8
955,1952,36,7/29/2024,8,3007.76
956,711,58,1/13/2024,9,3900.6
957,1072,40,3/22/2024,7,2483.95
958,1060,50,4/20/2024,6,1430.04
959,1604,1,8/12/2023,4,400.4
960,1685,38,5/10/2024,6,2748.48
961,1477,23,10/8/2024,8,235.04
962,531,75,8/15/2023,9,3351.6
963,342,32,5/10/2024,7,3187.87
964,762,59,2/21/2023,7,2612.47
965,260,14,5/24/2024,7,1202.81
966,1536,62,7/28/2023,8,2369.44
967,1600,93,10/1/2023,4,173.2
968,1789,71,10/18/2023,7,1227.87
969,551,33,5/11/2023,1,113.79
970,1502,88,1/9/2024,4,1643.28
971,1816,61,7/15/2024,3,843.36
972,242,24,11/23/2024,2,91.32
973,1580,11,5/5/2024,2,539.4
974,1843,34,7/9/2024,3,309.33
975,61,56,8/25/2024,5,816.65
976,687,11,8/19/2024,6,1618.2
977,1653,59,11/2/2024,9,3358.89
978,880,24,3/30/2023,7,319.62
979,558,64,8/31/2024,2,309.28
980,1073,44,10/12/2023,6,892.2
981,131,69,10/10/2024,5,1399.05
982,539,7,5/28/2023,8,1895.04
983,1459,35,7/1/2024,10,3733.2
984,1997,45,3/3/2023,10,2384.6
985,1181,19,7/22/2024,9,3747.69
986,1286,80,7/11/2024,5,1389.05
987,158,24,11/14/2024,5,228.3
988,1017,55,5/2/2023,2,219.06
989,933,58,5/6/2023,9,3900.6
990,1047,55,11/29/2024,6,657.18
991,738,80,5/15/2023,2,555.62
992,114,65,10/21/2023,10,1061.3
993,1024,67,4/24/2023,10,2892
994,1760,84,5/28/2023,7,3353.35
995,1161,80,3/22/2023,9,2500.29
996,342,59,11/5/2023,4,1492.84
997,754,76,8/4/2024,3,707.43
998,323,70,2/10/2024,8,3778.4
999,523,68,11/23/2023,7,912.87
1000,1584,60,9/19/2024,3,53.85
1001,211,61,1/6/2023,9,2530.08
1002,1832,43,8/13/2024,10,1675.9
1003,1176,38,10/6/2024,1,458.08
1004,1381,36,1/8/2023,9,3383.73
1005,1481,43,6/9/2023,3,502.77
1006,237,66,10/19/2023,4,490.84
1007,468,34,10/25/2024,8,824.88
1008,1518,58,9/27/2024,2,866.8
1009,1043,98,5/18/2024,1,322.49
1010,6,38,9/22/2023,6,2748.48
1011,91,9,9/10/2023,10,2122.1
1012,1759,31,2/18/2024,7,1109.92
1013,1768,36,11/21/2023,1,375.97
1014,26,1,6/23/2023,3,300.3
1015,501,15,7/28/2023,4,194.96
1016,95,79,6/14/2024,4,314.32
1017,967,18,2/18/2023,10,2724.6
1018,746,93,9/8/2024,9,389.7
1019,785,75,4/14/2024,1,372.4
1020,1885,89,8/16/2024,5,168.85
1021,308,28,5/1/2023,8,930.72
1022,367,54,2/13/2023,4,667.64
1023,1908,1,8/13/2024,3,300.3
1024,1967,89,12/3/2024,8,270.16
1025,1757,43,11/15/2024,3,502.77
1026,73,78,7/25/2024,3,547.71
1027,1133,56,12/27/2022,5,816.65
1028,1645,24,12/21/2022,4,182.64
1029,1872,90,9/3/2023,8,105.04
1030,1463,59,6/27/2023,6,2239.26
1031,1517,43,10/18/2023,9,1508.31
1032,1343,85,10/29/2024,2,533.46
1033,859,9,9/12/2023,2,424.42
1034,460,90,2/27/2023,7,91.91
1035,660,75,4/26/2024,3,1117.2
1036,509,27,10/31/2024,6,2034.06
1037,853,33,12/2/2023,10,1137.9
1038,1876,49,10/3/2024,7,3098.06
1039,1476,32,7/20/2024,10,4554.1
1040,656,67,7/21/2023,8,2313.6
1041,556,78,10/13/2024,2,365.14
1042,1692,4,1/17/2024,9,1083.78
1043,160,15,6/20/2023,6,292.44
1044,1171,20,12/12/2023,2,70.5
1045,764,36,5/9/2024,2,751.94
1046,245,68,5/9/2024,5,652.05
1047,1029,37,12/22/2023,8,3036.96
1048,1379,38,11/28/2023,8,3664.64
1049,1848,62,11/19/2024,8,2369.44
1050,108,78,8/30/2024,2,365.14
1051,368,32,7/4/2024,7,3187.87
1052,458,55,2/1/2023,4,438.12
1053,1648,93,1/22/2023,2,86.6
1054,1057,86,10/30/2024,6,2526.84
1055,95,45,5/27/2023,10,2384.6
1056,1954,53,6/28/2024,4,1532.8
1057,822,16,9/19/2024,9,2073.6
1058,142,9,3/30/2024,1,212.21
1059,1797,47,4/5/2024,10,1611.3
1060,953,53,5/30/2023,7,2682.4
1061,1774,71,11/16/2024,3,526.23
1062,579,52,2/2/2024,8,2911.84
1063,1585,18,12/29/2022,9,2452.14
1064,1731,91,4/11/2024,7,541.59
1065,637,17,10/28/2024,2,383.66
1066,671,90,10/22/2023,2,26.26
1067,177,31,6/21/2023,9,1427.04
1068,1133,8,6/18/2023,10,382.4
1069,936,60,4/8/2024,2,35.9
1070,17,4,3/26/2024,10,1204.2
1071,756,85,2/15/2024,3,800.19
1072,411,54,2/22/2023,9,1502.19
1073,598,43,12/5/2023,4,670.36
1074,1155,79,12/12/2022,5,392.9
1075,1607,33,10/22/2023,5,568.95
1076,623,67,9/8/2023,1,289.2
1077,1515,4,10/31/2023,3,361.26
1078,1276,41,11/18/2023,7,1430.45
1079,497,30,7/1/2023,1,454.45
1080,951,14,8/8/2024,9,1546.47
1081,755,49,12/25/2023,4,1770.32
1082,1212,5,11/10/2023,6,2581.2
1083,1991,17,3/31/2023,9,1726.47
1084,1011,91,9/22/2023,9,696.33
1085,1583,17,6/28/2023,10,1918.3
1086,1590,58,7/2/2023,8,3467.2
1087,401,82,11/20/2024,5,2228.95
1088,1501,39,2/18/2024,4,1403.44
1089,1845,31,5/1/2024,6,951.36
1090,1120,32,11/29/2023,5,2277.05
1091,1558,7,9/8/2024,1,236.88
1092,1631,28,10/26/2024,9,1047.06
1093,503,57,8/24/2023,6,194.4
1094,309,87,3/8/2023,9,417.78
1095,14,23,1/2/2024,5,146.9
1096,1910,84,10/10/2023,3,1437.15
1097,840,92,9/12/2024,1,319.04
1098,49,97,9/21/2024,5,198.1
1099,478,63,6/23/2023,10,3628.1
1100,1110,9,8/3/2024,6,1273.26
1101,710,69,7/12/2023,5,1399.05
1102,1303,53,4/30/2023,10,3832
1103,1720,82,8/19/2024,3,1337.37
1104,1421,84,3/6/2023,9,4311.45
1105,1797,21,6/13/2023,8,1558.48
1106,20,37,8/29/2024,7,2657.34
1107,1948,39,12/22/2022,8,2806.88
1108,687,59,8/12/2023,6,2239.26
1109,3,46,4/15/2024,7,2295.09
1110,1555,54,6/5/2023,8,1335.28
1111,1347,25,10/4/2023,6,2425.68
1112,771,9,10/17/2024,4,848.84
1113,1739,14,5/13/2024,9,1546.47
1114,1512,17,5/12/2023,7,1342.81
1115,1490,81,6/8/2024,7,701.26
1116,630,10,4/5/2024,9,1926.81
1117,213,27,12/6/2023,9,3051.09
1118,421,70,4/19/2024,2,944.6
1119,1086,90,1/25/2024,5,65.65
1120,488,2,3/5/2024,6,1641.48
1121,860,63,8/17/2024,4,1451.24
1122,1008,70,3/19/2023,10,4723
1123,1969,24,12/10/2022,3,136.98
1124,123,72,11/28/2024,5,1920.25
1125,1992,63,10/10/2024,2,725.62
1126,292,70,2/10/2024,4,1889.2
1127,1458,98,1/2/2023,4,1289.96
1128,574,7,8/21/2023,8,1895.04
1129,191,51,2/5/2023,4,1613.52
1130,90,54,2/21/2024,4,667.64
1131,1887,10,7/8/2024,3,642.27
1132,475,41,8/2/2024,7,1430.45
1133,1838,90,5/31/2024,5,65.65
1134,1732,39,7/1/2023,1,350.86
1135,1065,45,8/15/2023,9,2146.14
1136,846,80,12/8/2023,2,555.62
1137,1436,66,6/26/2023,10,1227.1
1138,1835,43,10/24/2023,5,837.95
1139,763,66,4/1/2023,5,613.55
1140,939,52,8/18/2024,5,1819.9
1141,1996,49,6/11/2024,9,3983.22
1142,1532,30,2/23/2023,10,4544.5
1143,174,46,11/8/2023,1,327.87
1144,1190,56,12/7/2022,3,489.99
1145,196,42,1/25/2023,1,127.27
1146,1036,91,6/14/2023,9,696.33
1147,274,38,11/13/2023,5,2290.4
1148,1306,11,4/8/2023,3,809.1
1149,1680,67,2/20/2024,8,2313.6
1150,808,4,2/28/2023,4,481.68
1151,154,22,9/5/2024,6,1838.64
1152,1213,81,8/15/2024,10,1001.8
1153,1163,71,8/8/2024,10,1754.1
1154,128,88,12/24/2022,2,821.64
1155,891,67,7/16/2024,10,2892
1156,1357,23,7/7/2023,3,88.14
1157,1975,44,8/16/2023,2,297.4
1158,268,18,8/4/2023,6,1634.76
1159,485,10,2/16/2024,8,1712.72
1160,598,22,12/31/2023,9,2757.96
1161,535,85,1/18/2023,7,1867.11
1162,1743,67,9/22/2024,5,1446
1163,646,91,7/6/2023,5,386.85
1164,1897,70,7/15/2024,9,4250.7
1165,1641,49,9/23/2024,3,1327.74
1166,805,56,7/8/2024,10,1633.3
1167,1436,75,6/12/2024,7,2606.8
1168,1704,6,12/8/2023,2,161.46
1169,1507,41,2/28/2024,3,613.05
1170,669,79,11/27/2023,1,78.58
1171,652,35,2/18/2023,6,2239.92
1172,928,50,3/2/2024,3,715.02
1173,557,76,9/12/2024,9,2122.29
1174,479,92,4/13/2024,8,2552.32
1175,153,78,11/1/2024,1,182.57
1176,1933,68,5/5/2023,1,130.41
1177,416,98,12/27/2022,2,644.98
1178,279,40,5/29/2023,10,3548.5
1179,1598,23,10/3/2024,1,29.38
1180,1578,69,7/22/2023,7,1958.67
1181,1198,65,3/30/2023,3,318.39
1182,224,21,4/21/2024,5,974.05
1183,319,89,8/15/2024,7,236.39
1184,217,69,7/12/2024,6,1678.86
1185,337,37,1/28/2023,3,1138.86
1186,921,58,3/25/2023,2,866.8
1187,955,5,2/22/2024,3,1290.6
1188,644,43,8/28/2024,3,502.77
1189,833,20,7/29/2023,6,211.5
1190,248,6,11/5/2023,7,565.11
1191,1098,32,9/10/2023,3,1366.23
1192,734,11,11/20/2023,5,1348.5
1193,1976,86,11/21/2024,5,2105.7
1194,1578,29,4/6/2023,4,449.44
1195,426,87,6/23/2024,8,371.36
1196,926,22,8/22/2023,7,2145.08
1197,632,79,1/17/2023,3,235.74
1198,949,70,7/1/2024,10,4723
1199,543,72,6/29/2023,3,1152.15
1200,1746,59,5/3/2023,1,373.21
1201,246,12,7/5/2024,7,1402.31
1202,186,94,7/18/2023,7,588
1203,323,97,10/18/2023,6,237.72
1204,1654,22,10/25/2023,5,1532.2
1205,1406,27,4/17/2023,6,2034.06
1206,624,96,8/26/2024,7,1634.08
1207,1693,21,9/24/2024,7,1363.67
1208,1444,3,5/2/2024,8,1024.56
1209,1428,27,4/3/2023,1,339.01
1210,1236,56,2/13/2024,4,653.32
1211,83,49,1/14/2024,8,3540.64
1212,441,67,2/25/2023,1,289.2
1213,1712,56,3/2/2023,8,1306.64
1214,1755,38,1/30/2024,1,458.08
1215,672,17,6/30/2023,2,383.66
1216,304,57,8/3/2024,1,32.4
1217,187,96,4/17/2023,10,2334.4
1218,1457,62,3/23/2023,6,1777.08
1219,509,70,7/8/2024,6,2833.8
1220,1984,50,11/13/2024,8,1906.72
1221,729,18,1/26/2024,6,1634.76
1222,812,55,3/19/2024,4,438.12
1223,1052,70,12/29/2022,9,4250.7
1224,101,90,4/16/2023,9,118.17
1225,1387,85,8/16/2023,3,800.19
1226,613,100,9/18/2024,6,2743.5
1227,533,44,7/18/2024,8,1189.6
1228,1680,24,12/21/2023,9,410.94
1229,357,61,5/3/2024,5,1405.6
1230,64,19,3/12/2024,4,1665.64
1231,1950,68,7/10/2023,8,1043.28
1232,829,60,6/21/2023,2,35.9
1233,1751,95,9/23/2023,2,234.34
1234,927,49,11/23/2023,8,3540.64
1235,1139,4,4/20/2023,2,240.84
1236,1533,93,3/2/2023,9,389.7
1237,1127,32,4/7/2023,6,2732.46
1238,512,20,12/9/2023,7,246.75
1239,194,1,4/14/2023,10,1001
1240,947,65,3/17/2024,2,212.26
1241,209,62,7/5/2023,2,592.36
1242,1647,58,12/1/2023,8,3467.2
1243,1626,72,4/16/2023,9,3456.45
1244,287,29,6/26/2023,2,224.72
1245,249,35,8/6/2023,9,3359.88
1246,25,57,10/28/2023,9,291.6
1247,127,11,4/16/2023,8,2157.6
1248,1701,96,1/24/2024,6,1400.64
1249,1600,1,4/27/2023,9,900.9
1250,456,53,4/10/2023,2,766.4
1251,268,24,6/3/2023,6,273.96
1252,406,86,4/16/2024,9,3790.26
1253,1687,69,10/27/2024,10,2798.1
1254,821,30,4/7/2023,2,908.9
1255,763,29,7/3/2024,9,1011.24
1256,1406,35,10/31/2023,7,2613.24
1257,1291,82,11/19/2024,3,1337.37
1258,1921,82,6/26/2024,4,1783.16
1259,1321,45,6/3/2023,10,2384.6
1260,173,97,5/16/2023,4,158.48
1261,1193,97,9/6/2024,8,316.96
1262,1201,82,12/4/2024,9,4012.11
1263,531,91,9/4/2023,5,386.85
1264,1879,48,12/20/2023,1,186.23
1265,1665,62,8/26/2024,9,2665.62
1266,154,32,6/7/2024,8,3643.28
1267,45,44,9/4/2024,2,297.4
1268,133,55,11/28/2023,10,1095.3
1269,405,23,11/22/2023,6,176.28
1270,1849,25,7/25/2023,8,3234.24
1271,1323,84,12/29/2022,2,958.1
1272,909,17,9/27/2024,6,1150.98
1273,1658,58,7/12/2023,7,3033.8
1274,264,64,6/1/2023,3,463.92
1275,189,83,4/8/2024,2,990.52
1276,1854,92,3/13/2024,1,319.04
1277,1736,99,7/18/2024,1,467.61
1278,1699,5,4/8/2024,1,430.2
1279,1657,8,10/24/2024,5,191.2
1280,680,33,12/18/2022,8,910.32
1281,251,43,8/13/2023,2,335.18
1282,88,28,12/8/2023,10,1163.4
1283,1930,44,3/29/2024,5,743.5
1284,945,68,11/30/2023,1,130.41
1285,104,46,6/6/2024,7,2295.09
1286,345,91,1/22/2023,6,464.22
1287,1893,75,5/21/2023,7,2606.8
1288,1176,61,7/10/2024,9,2530.08
1289,888,28,8/30/2024,6,698.04
1290,1683,8,5/1/2023,10,382.4
1291,1484,17,6/13/2024,1,191.83
1292,809,100,9/8/2023,1,457.25
1293,1017,60,10/16/2024,4,71.8
1294,61,29,8/22/2023,8,898.88
1295,784,96,1/21/2023,1,233.44
1296,1400,82,3/15/2024,9,4012.11
1297,874,86,2/17/2023,7,2947.98
1298,354,17,8/3/2023,2,383.66
1299,725,22,2/21/2024,5,1532.2
1300,440,71,3/17/2023,7,1227.87
1301,1861,45,7/2/2023,4,953.84
1302,384,58,8/6/2023,10,4334
1303,564,3,12/4/2024,2,256.14
1304,574,40,12/29/2023,1,354.85
1305,914,91,6/9/2024,3,232.11
1306,1810,21,4/20/2023,8,1558.48
1307,305,33,3/27/2023,5,568.95
1308,71,6,3/27/2024,3,242.19
1309,1258,98,1/24/2024,4,1289.96
1310,1269,94,1/14/2024,8,672
1311,1264,20,2/15/2024,9,317.25
1312,504,43,11/28/2023,4,670.36
1313,1326,44,6/9/2024,8,1189.6
1314,605,44,4/7/2023,7,1040.9
1315,1022,38,11/26/2023,3,1374.24
1316,844,53,1/19/2024,4,1532.8
1317,1808,67,12/13/2022,2,578.4
1318,1128,78,12/16/2022,5,912.85
1319,982,93,1/17/2023,8,346.4
1320,125,90,9/11/2024,1,13.13
1321,180,88,10/27/2023,2,821.64
1322,573,29,11/2/2024,3,337.08
1323,785,75,3/22/2023,7,2606.8
1324,282,58,4/12/2024,1,433.4
1325,859,59,8/28/2024,6,2239.26
1326,409,84,3/23/2024,7,3353.35
1327,1317,5,10/30/2024,3,1290.6
1328,1812,38,6/21/2024,10,4580.8
1329,1633,14,1/5/2024,3,515.49
1330,1077,14,12/12/2022,7,1202.81
1331,511,54,2/19/2023,7,1168.37
1332,1292,62,6/1/2023,10,2961.8
1333,1643,72,4/9/2023,3,1152.15
1334,1114,69,5/22/2023,4,1119.24
1335,1628,9,9/13/2023,7,1485.47
1336,40,47,7/7/2023,3,483.39
1337,784,75,11/20/2024,1,372.4
1338,1602,54,3/8/2023,2,333.82
1339,1461,82,12/1/2024,4,1783.16
1340,736,37,1/16/2023,5,1898.1
1341,983,52,5/12/2023,3,1091.94
1342,1116,83,8/5/2024,2,990.52
1343,1601,59,4/23/2023,5,1866.05
1344,993,30,3/30/2024,9,4090.05
1345,705,68,8/27/2023,8,1043.28
1346,1870,51,10/9/2024,7,2823.66
1347,1159,44,1/14/2023,4,594.8
1348,1029,49,3/11/2024,1,442.58
1349,659,78,1/6/2023,3,547.71
1350,796,2,1/3/2024,10,2735.8
1351,554,39,5/11/2024,9,3157.74
1352,369,36,9/11/2023,7,2631.79
1353,54,66,5/24/2023,3,368.13
1354,654,86,9/11/2023,9,3790.26
1355,1223,34,8/3/2023,2,206.22
1356,449,96,2/5/2023,2,466.88
1357,61,86,6/25/2024,9,3790.26
1358,1835,56,2/22/2023,1,163.33
1359,1661,64,7/29/2024,4,618.56
1360,1595,96,3/27/2023,2,466.88
1361,576,30,9/5/2024,10,4544.5
1362,120,27,12/30/2022,7,2373.07
1363,1657,24,6/4/2024,9,410.94
1364,967,92,12/20/2023,9,2871.36
1365,1085,23,7/10/2023,6,176.28
1366,733,80,4/2/2023,4,1111.24
1367,1571,10,11/16/2024,6,1284.54
1368,1197,89,2/21/2023,10,337.7
1369,477,21,1/4/2024,2,389.62
1370,1995,37,10/10/2024,4,1518.48
1371,327,70,3/31/2024,6,2833.8
1372,206,78,12/25/2022,9,1643.13
1373,508,43,9/6/2024,3,502.77
1374,1346,46,11/27/2024,7,2295.09
1375,494,69,12/5/2023,4,1119.24
1376,546,60,11/15/2023,8,143.6
1377,1093,89,8/27/2024,5,168.85
1378,1672,57,5/4/2024,8,259.2
1379,1621,4,9/26/2023,9,1083.78
1380,1879,2,3/20/2023,9,2462.22
1381,1510,85,8/7/2024,9,2400.57
